URL,DSLD_ID,Product_Name,Brand_Name,Bar_Code,Net_Contents,Serving_Size,Product_Type,Supplement_Form,Date Entered into DSLD,Market Status,Suggested_Use
https://dsld.od.nih.gov/label/9261,9261,Herbal Liquid Supplement With Vitamins C & E,Lydia E. Pinkham,38485502085,8 fl. Oz.,1 Tbsp,Botanical with Nutrients [A1317],Liquid [E0165],2012-06-01,On Market,Directions: Shake before using. Take 1 tablespoon 3 times a day with meals. For best results; take regularly throughout the month. If preferred; mix with fruit juice.
https://dsld.od.nih.gov/label/9262,9262,Energy Formula With Pharma GABA & Sensoril,Natural Factors,68958035383,90 Vegetarian Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-06-01,On Market,Suggested Usage: 2 capsules per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9264,9264,Sexual Vitality For Men,Natural Factors,68958035390,90 Vegetarian Capsule(s),6 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-06-01,Off Market,Suggested Usage: 6 capsules per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9266,9266,Lydia Pinkham Herbal Tablet Supplement,Lydia E. Pinkham,38485504072,72 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2012-06-01,On Market,Directions: Two tablets 3 times a day; with meals. For best results; take regularly throughout the month.
https://dsld.od.nih.gov/label/9268,9268,Stress-Relax Magnesium Citrate Natural Berry Drink Mix,Natural Factors,68958035406,8.8 oz.; 250 g,3.3 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Suggested Usage: Add 1 scoop of powder to 1/2 cup of hot water; stirring well. Add an additional 1/2 cup of cold water or juice and drink once per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9271,9271,Liver Health Formula,Natural Factors,68958035468,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 2 capsules; 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9277,9277,RxOmega-3 Factors Pharmaceutical Grade EPA 400 mg / DHA 200 mg,Natural Factors,68958035482,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1 softgel 1-3 times per day before each meal or as directed by a health professional.
https://dsld.od.nih.gov/label/9279,9279,Numark Multivitamins,Numark,38485120418,100 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2012-06-01,On Market,SUGGESTED USE: As a dietary supplement for adults and children 12 years of age; 1 capsule daily.
https://dsld.od.nih.gov/label/9280,9280,RxOmega-3 Factors Pharmaceutical Grade EPA 400 mg / DHA 200 mg,Natural Factors,68958035499,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1 softgel 1-3 times per day before each meal or as directed by a health professional.
https://dsld.od.nih.gov/label/9281,9281,Thermotabs,Numark Laboratories,38485863353,100 Tablet(s),1 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2012-06-25,Off Market,SUGGESTED USE: One tablet with a full glass of water; five to ten times daily; depending on temperatures and working conditions.
https://dsld.od.nih.gov/label/9282,9282,WellBetX PGX Plus Mulberry,Natural Factors,68958035505,180 Vegetarian Capsule(s),2 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 2-4 capsules taken with 8-16 fl. oz. of water 5-10 minutes before meals or as directed by a health professional. Notice: A small percentage of people may initially experience minor digestive changes when taking PGX(R). Slowly work up to the full dose to give your body time to adjust. It is important to drink a glass of water when taking PGX(R).
https://dsld.od.nih.gov/label/9283,9283,SlimStyles Weight Loss Drink Mix Double Chocolate,Natural Factors,68958035512,1.75 lb; 28 oz.; 800 g,33 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Also try these delicious flavors: French Vanilla; Very Strawberry; Rich Mocha. Suggested Usage: To make a delicious and satisfying smoothie; add 2 scoops (66 g) of SlimStyles(R) powder to 12-16 fl. oz. of water and shake in a shaker cup; or mix in a blender with ice or as directed by a health professional. Drink additional water (12-16 fl. oz.) within an hour of drinking the smoothie.When first taking SlimStyles(R) begin with 1 scoop (33 g) in a 6-8 fl. oz. glass of water and gradually increase to 2 scoops (66 g) as directed above.Serving Option: SlimStyles(R) makes a delicious pudding! Mix as above; then pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. SlimStyles(R) may be mixed with skim milk or almond milk for higher calories and a creamier texture. Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-16 fl. oz.) immediately after ingesting PGX(R).
https://dsld.od.nih.gov/label/9285,9285,SlimStyles Weight Loss Drink Mix French Vanilla,Natural Factors,68958035529,1.75 lb; 28 oz.; 800 g,30.5 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-01,Off Market,Suggested Usage: To make a delicious and satisfying smoothie; add 2 scoops (61 g) of SlimStyles(R) powder to 12-16 fl. oz. of water and shake in a shaker cup; or mix in a blender with ice or as directed by a health professional. Drink additional water (12-16 fl. oz.) within an hour of drinking the smoothie.When first taking SlimStyles(R) begin with 1 scoop (30.5 g) in a 6-8 fl. oz. glass of water and gradually increase to 2 scoops (61 g) as directed above.Serving Option: SlimStyles(R) makes a delicious pudding! Mix as above; then pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. SlimStyles(R) may be mixed with skim milk or almond milk for higher calories and a creamier texture. Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-16 fl. oz.) immediately after ingesting PGX(R). Also try these delicious flavors: Double Chocolate; Very Strawberry; Rich Mocha.
https://dsld.od.nih.gov/label/9286,9286,SlimStyles Weight Loss Drink Mix Very Strawberry,Natural Factors,68958035536,1.75 lb; 28 oz.; 800 g,31 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-01,Off Market,Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-16 fl. oz.) immediately after ingesting PGX(R). Also try these delicious flavors: French Vanilla; Double Chocolate; Rich Mocha. Suggested Usage: To make a delicious and satisfying smoothie; add 2 scoops (62 g) of SlimStyles(R) powder to 12-16 fl. oz. of water and shake in a shaker cup; or mix in a blender with ice or as directed by a health professional. Drink additional water (12-16 fl. oz.) within an hour of drinking the smoothie.When first taking SlimStyles(R) begin with 1 scoop (31 g) in a 6-8 fl. oz. glass of water and gradually increase to 2 scoops (62 g) as directed above.Serving Option: SlimStyles(R) makes a delicious pudding! Mix as above; then pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. SlimStyles(R) may be mixed with skim milk or almond milk for higher calories and a creamier texture.
https://dsld.od.nih.gov/label/9289,9289,SlimStyles PGX,Natural Factors,68958035543,180 Capsule(s); 500 mg,2 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-06-25,On Market,Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-14 oz) immediately after ingesting PGX(R). Suggested Usage: 2 to 4 capsules; 1-2 times per day with at least 8-16 fl oz of water before meals or as directed by a health professional.
https://dsld.od.nih.gov/label/9293,9293,WellBetX Complete Multi,Natural Factors,68958035550,120 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-06-25,On Market,Suggested Usage: 2 tablets 2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9297,9297,PGX Daily Ultra Matrix Softgels,Natural Factors,68958035567,750 mg; 120 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2012-06-01,Off Market,Slowly work up to the full dose to give your body time to adjust. It is important to drink a glass of water when taking PGX(R) Daily. Suggested Usage: Start with 1-2 softgels per meal and slowly build up to the recommended dose of 3-6 softgels per meal. For best results take PGX(R) Daily softgels before meals with a glass of water (8 oz); or as directed by a health professional.
https://dsld.od.nih.gov/label/9301,9301,WellBetX Glucose Balance Herbal Formula,Natural Factors,68958035574,120 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2012-06-25,On Market,Suggested Usage: 2 tablets 2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9304,9304,WellBetX Weight Loss Shake French Vanilla,Natural Factors,68958035581,1.9 lb; 854 g,15.25 Gram(s) [1/2-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Start off with half the dose and slowly work up to full dose to help your body adjust to PGX(R). Taking PGX(R) daily will support a healthy gastrointestinal tract and overall good health including healthy glucose levels.* The PGX(R) fiber does swell when mixed with water; therefore; it is important to drink adequate amounts of water (12-16 fl. oz.) after ingesting the product. Suggested Usage: For the first 1-2 weeks; add 1/2-1 scoop of WellBetX(R) powder to 10-12 fl. oz. cold water and shake in a shaker cup or mix in a blender with ice. Gradually increase dosage to 2 scoops (61 g) and mix in 16 fl. oz. of water as directed above or as directed by a health professional. Serving Option: WellBetX(R) powder makes a delicious pudding! Follow the directions above. After mixing; pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety.
https://dsld.od.nih.gov/label/9309,9309,WellBetX Weight Loss Shake Chocolate,Natural Factors,68958035598,1.9 lb; 854 g,15.25 Gram(s) [1/2-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Suggested Usage: For the first 1-2 weeks; add 1/2-1 scoop of WellBetX(R) powder to 10-12 fl. oz. cold water and shake in a shaker cup or mix in a blender with ice. Gradually increase dosage to 2 scoops (61 g) and mix in 16 fl. oz. of water as directed above or as directed by a health professional. Serving Option: WellBetX(R) powder makes a delicious pudding! Follow the directions above. After mixing; pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. Start off with half the dose and slowly work up to full dose to help your body adjust to PGX(R). Taking PGX(R) daily will support a healthy gastrointestinal tract and overall good health including healthy glucose levels.* The PGX(R) fiber does swell when mixed with water; therefore; it is important to drink adequate amounts of water (12-16 fl. oz) after ingesting the product.
https://dsld.od.nih.gov/label/9311,9311,Rich Mocha SlimStyles Weight Loss Drink Mix With PGX,Natural Factors,68958035628,28 oz.; 800 g,31 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Also try these delicious flavors: French Vanilla; Double Chocolate; Very Strawberry. Suggested Usage: To make a delicious and satisfying smoothie; add 2 scoops (62 g) of SlimStyles(R) powder to 12-16 fl. oz. of water and shake in a shaker cup; or mix in a blender with ice or as directed by a health professional. Drink additional water (12-16 fl. oz.) within an hour of drinking the smoothie.When first taking SlimStyles(R) begin with 1 scoop (31 g) in a 6-8 fl. oz. glass of water and gradually increase to 2 scoops (62 g) as directed above.Serving Option: SlimStyles(R) makes a delicious pudding! Mix as above; then pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. SlimStyles(R) may be mixed with skim milk or almond milk for higher calories and a creamier texture. Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-16 fl. oz.) immediately after ingesting PGX(R).
https://dsld.od.nih.gov/label/9318,9318,SlimStyles Green Tea Thermogenic Formula,Natural Factors,68958035666,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule; 3 times per day or as directed by a health professional. Keep out of reach of children.
https://dsld.od.nih.gov/label/9319,9319,Double Chocolate SlimStyles With PGX,Natural Factors,68958035673,14 oz.; 400 g,33 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2012-06-25,On Market,Suggested Usage: To make a delicious and satisfying smoothie; add 2 scoops (66 g) of SlimStyles(R) powder to 12-16 fl. oz. of water and shake in a shaker cup; or mix in a blender with ice or as directed by a health professional. Drink additional water (12-16 fl. oz.) within an hour of drinking the smoothie.When first taking SlimStyles(R) begin with 1 scoop (33 g) in a 6-8 fl. oz. glass of water and gradually increase to 2 scoops (66 g) as directed above.Serving Option: SlimStyles(R) makes a delicious pudding! Mix as above; then pour into a bowl and refrigerate for 1 hour. Add 1/2 a banana or other fruit for variety. SlimStyles(R) may be mixed with skim milk or almond milk for higher calories and a creamier texture. Start off with half the dose and slowly work up to the full dose to help your body adjust to the PGX(R). It is important to drink adequate amounts of water (12-16 fl. oz.) immediately after ingesting PGX(R). Also try these delicious flavors: French Vanilla; Very Strawberry; Rich Mocha.
https://dsld.od.nih.gov/label/9320,9320,PGX Daily Singles,Natural Factors,68958035703,30 Convenient Stick(s),2.5 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Suggested Usage: Mix 1 packet of PGX(R) granules (2.5 g) into 8 fl. oz. of cold water or juice and stir briskly. Take 1 to 2 times per day or as directed by a health professional. Drink additional water (8 fl. oz.) after ingesting PGX(R). Use consistently before meals or with healthy snacks to greatly reduce appetite and curb food cravings.*Serving Option: PGX(R) granules may be added to food such as yogurt; fruit salad; oatmeal or soup. Slowly work up to the full dose to give your body time to adjust. It is important to drink adequate amounts of water (12-14 oz.) immediately after taking PGX(R) Daily. Mix into Water or Juice; Sprinkle onto your Favorite Moist Food.
https://dsld.od.nih.gov/label/9325,9325,PGX Daily Ultra Matrix Softgels,Natural Factors,68958035710,240 Softgel(s); 750 mg,1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: Start with 1-2 softgels per meal and slowly build up to the recommended dose of 3-6 softgel per meal. For best results take PGX(R) Daily softgels before meals with a glass of water (8 fl. oz.); or as directed by a health professional. Slowly work up to the full dose to give your body time to adjust. It is important to drink a glass of water when taking PGX(R) Daily.
https://dsld.od.nih.gov/label/9328,9328,Rx Omega-3 Factors Pharmaceutical Grade EPA 1500 mg / DHA 750 mg Natural Orange Flavor,Natural Factors,68958035741,8 fl. Oz.; 237 mL,0.5 tsp [2.5-5 mL],Fat/Fatty Acid [A1310],Liquid [E0165],2012-06-25,Off Market,Suggested Usage: Adults: 1 teaspoon (5 ml) per day.Children under 12 years of age: 1/2 teaspoon (2.5 ml) per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9334,9334,PGX Satisfast Double Chocolate,Natural Factors,68958035758,8.9 oz.; 252 Gram(s),18 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Suggested Usage: Add 1 scoop (18 g) to 5 oz. (150 mL) of cold water and shake in a shaker cup. Take once per day and drink 30-60 minutes before a meal or enjoy at snack time; or as directed by a health professional. Drink an additional 12-16 oz. (375-500 mL) glass of water after taking PGX(R) SATISFAST(TM). Slowly work up to the full serving to give your body time to adjust.
https://dsld.od.nih.gov/label/9337,9337,Fish & Flax Oil EPA 400 mg / DHA 200 mg / ALA 530 mg,Natural Factors,68958035796,120 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 2 softgels 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9340,9340,WellBetX Rx Omega-3 Factors Pharmaceutical Grade Fish Oil With Borage Oil,Natural Factors,68958035819,120 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 2 softgels 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9343,9343,PGX Satisfast Very Vanilla,Natural Factors,68958035833,8.4 oz.; 238 g,17 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2012-06-25,Off Market,Suggested Usage: Add 1 scoop (17 g) to 5 oz. (150 mL) of cold water and shake in a shaker cup. Take once per day and drink 30-60 minutes before a meal or enjoy at snack time; or as directed by a health professional. Drink an additional 12-16 oz. (375-500 mL) glass of water after taking PGX(R) SATISFAST(TM). Slowly work up to the full serving to give your body time to adjust.
https://dsld.od.nih.gov/label/9345,9345,WellBetX Mulberry Extract,Natural Factors,68958035840,90 Capsule(s); 100 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule per day with meals or as directed by a health professional.
https://dsld.od.nih.gov/label/9348,9348,WellBetX Cinnulin PF Cinnamon Extract 20:1 150 mg,Natural Factors,68958035901,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9350,9350,SlimStyles PGX Ultra Matrix Plus Soothe Digest,Natural Factors,68958035918,120 Softgel(s); 820 mg,1 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: Start with 1–2 softgels per meal and slowly build up to the recommended dose of 3-6 softgels per day. For best results take before meals with a glass of water (8 fl. oz.) or as directed by a health professional. Slowly work up to the full dose to give your body time to adjust. It is important to drink a glass of water when taking PGX(R).
https://dsld.od.nih.gov/label/9372,9372,Ultra-Lax Herbal Laxative,Natural Factors,68958041100,90 Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2012-06-25,Off Market,Suggested Usage: 1 tablet at bedtime. If bowel does not act by mid-morning of the following day; take another tablet. Do not take any type of laxative for more than 1 week; unless specified by a health professional. Not to be taken within 2 hours of other medicines.
https://dsld.od.nih.gov/label/9376,9376,Bilberry Extract 40 mg,Natural Factors,68958041605,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: Take 1 capsule; 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9381,9381,C.A. Meyer Panax Ginseng Extract,Natural Factors,68958041735,60 Softgel(s),1 Capsule(s),Botanical [A1306],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1 capsule; 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9383,9383,Milk Thistle Extract 80% Silymarin,Natural Factors,68958041803,60 Capsule(s); 250 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule; 3-6 times per day with meals or as directed by a health professional.
https://dsld.od.nih.gov/label/9387,9387,Milk Thistle Extract 80% Silymarin,Natural Factors,68958041810,90 Capsule(s); 250 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule; 3-6 times per day with meals or as directed by a health professional.
https://dsld.od.nih.gov/label/9390,9390,Silica From Horsetail Extract,Natural Factors,68958041902,90 Vegetarian Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule 2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9392,9392,Cayenne 42000 Scoville Heat Units,Natural Factors,68958042107,90 Capsule(s); 470 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule; per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9396,9396,Echinamide Echinacea & Goldenseal Capsules 450 mg,Natural Factors,68958042251,90 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule; 2-4 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9399,9399,MaitakeGold 404 Patented Beta-Glucan Extract,Natural Factors,68958043005,1 fl. Oz.; 30 mL,0.7 mL,Other Combinations [A1325],Liquid [E0165],2012-06-25,On Market,Suggested Usage: Take 1 dropper (0.7 ml) per day. For advanced immune support take up to 3 times (2.1 ml) per day; or as directed by a health care professional.
https://dsld.od.nih.gov/label/9401,9401,MaitakeGold 404 Patented Beta-Glucan Extract,Natural Factors,68958043043,30 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-06-25,On Market,Suggested Usage: For daily immune support; take 1 capsule (15 mg) per day. For advanced immune support take 1 mg for every 2.2 pounds of body weight or as directed by a health professional. Calculate: Body weight divided by 2.2; multiplied by 1 mg = dosage. e.g. 140 lb would equal 4 capsules per day. Best if taken on an empty stomach.
https://dsld.od.nih.gov/label/9403,9403,MaitakeGold 404 Patented Beta-Glucan Extract,Natural Factors,68958043050,90 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-06-25,On Market,Suggested Usage: For daily immune support; take 1 capsule (15 mg) per day. For advanced immune support take 1 mg for every 2.2 pounds of body weight or as directed by a health professional. Calculate: Body weight divided by 2.2; multiplied by 1 mg = dosage. e.g. 140 lb would equal 4 capsules per day. Best if taken on an empty stomach.
https://dsld.od.nih.gov/label/9405,9405,Dandelion Root Extract,Natural Factors,68958045016,90 Vegetarian Capsule(s); 425 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: Take 1 capsule 1-2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9410,9410,DGL Deglycyrrhizinated Licorice Root Extract,Natural Factors,68958045085,90 Chewable Tablet(s),1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2012-06-25,Off Market,Suggested Usage: Chew 1 tablet up to 3 times per day 20 minutes before each meal or as directed by a health professional.
https://dsld.od.nih.gov/label/9414,9414,Cranberry Concentrate,Natural Factors,68958045108,90 Capsule(s); 250 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule; 3 - 9 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9415,9415,CranRich Super Strength Cranberry Concentrate,Natural Factors,68958045122,90 Capsule(s); 500 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule; 1 - 3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9417,9417,CranRich Super Strength Cranberry Concentrate,Natural Factors,68958045139,180 Capsule(s); 500 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule; 1 - 3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9419,9419,CranRich Super Strength,Natural Factors,68958045146,90 Softgel(s); 500 mg,1 Softgel(s),Botanical [A1306],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1 softgel; 1-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9421,9421,Celery Seed Extract 85% 3nB,Natural Factors,68958045153,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule; 2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9422,9422,BlueRich Super Strength 36:1 Standardized Blueberry Concentrate,Natural Factors,68958045160,90 Softgel(s); 500 mg,1 Softgel(s),Botanical [A1306],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1-3 softgels 3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9424,9424,BlueRich Super Strength 36:1 Standardized Concentrate Made With Organic Blueberries,Natural Factors,68958045214,90 Softgel(s); 500 mg,1 Softgel(s),Botanical [A1306],Softgel Capsule [E0161],2012-06-25,On Market,Suggested Usage: 1-3 softgels; 3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9427,9427,CherryRich Super Strength Cherry Fruit Extract 36:1,Natural Factors,68958045252,90 Softgel(s); 500 mg,1 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2012-06-25,Off Market,Suggested Usage: 1 softgel 2-3 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9428,9428,ApplePectinRich Super Strength Apple Pectin Concentrate With Green Tea Extract,Natural Factors,68958045269,90 Vegetarian Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1-3 capsules 1-2 times per day with meals or as directed by a health professional.
https://dsld.od.nih.gov/label/9430,9430,ResveratrolRich Super Strength Resveratrol Concentrate,Natural Factors,68958045276,60 Vegetarian Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: Take 1 capsule per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9436,9436,Alka-Seltzer Plus Immunity Complex,Bayer,16500530442,10 Effervescent Tablet(s),1 Tablet(s),Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2012-06-25,On Market,Directions: Fully dissolve effervescent tablet in water before use. Take with food. Adults: one tablet up to two times daily. Children 9-13 years old: one tablet daily.
https://dsld.od.nih.gov/label/9447,9447,Citracal plus Bone Density Builder,Bayer Citacal,16500534549,80 Coated Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-06-25,On Market,Direction: Adults: Take two tablets twice daily with food or as recommended by your physician; pharmacist or health professional.
https://dsld.od.nih.gov/label/9455,9455,Flintstones Complete,Bayer,16500088066,60 Chewable Tablet(s),0.5 Tablet(s) [2 & 3 years of age]; 1 Tablet(s) [4 years of age and older],Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2012-12-21,Off Market,
https://dsld.od.nih.gov/label/9460,9460,Flintstones with Iron,Bayer,16500079095,60 Chewable Tablet(s),1 Tablet(s),Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2012-06-25,Off Market,Directions: Adults and children 4 years of age and older - Chew one tablet daily; with food.
https://dsld.od.nih.gov/label/9466,9466,Flintstones Gummies Vita-Packs On-The-Go,Bayer,16500530831,10 Single Serve Packet(s),3 Gummy(ies),Other Combinations [A1325],Gummy or Jelly [E0176],2012-06-25,On Market,Directions: Children 2 to 3 years of age: Chew three gummies daily. Adults and children 4 years of age and older: Chew six gummies daily.
https://dsld.od.nih.gov/label/9472,9472,Flintstones Gummies,Bayer,16500529217,200 Gummy(ies),1 Gummy(ies),Other Combinations [A1325],Gummy or Jelly [E0176],2012-06-25,On Market,Directions: Children 2 to 3 years of age: Chew one gummy daily. Adults and children 4 years of age and older: Chew two gummies daily.
https://dsld.od.nih.gov/label/9474,9474,Flintstones Multivitamin,Bayer,16500516279,30 Chewable Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-06-25,On Market,Directions: Adults and children 2 years of age and older - Chew one tablet daily. Tablet should be fully chewed or crushed for children who cannot chew.
https://dsld.od.nih.gov/label/9476,9476,My First Flintstones,Bayer,16500078142,100 Chewable Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2012-06-25,On Market,Directions: Children 2 & 3 years of age - Chew one tablet daily. Tablet should be fully chewed or crushed for children who cannot chew.
https://dsld.od.nih.gov/label/9481,9481,Flintstones Sour Gummies,Bayer,16500534990,150 Gummy(ies),1 Gummy(ies),Other Combinations [A1325],Gummy or Jelly [E0176],2012-06-01,Off Market,Directions: Children 2 to 3 years of age: Chew one gummy daily.Adults and children 4 years of age and older: Chew two gummies daily.
https://dsld.od.nih.gov/label/9499,9499,AcaiRich Super Strength Acai Berry Concentrate 4:1 Standardized,Natural Factors,68958045306,90 Capsule(s); 500 mg,1 Capsule(s),Botanical [A1306],Capsule [E0159],2012-06-25,On Market,Suggested Usage: 1 capsule per day or as directed by a health professional.
https://dsld.od.nih.gov/label/9502,9502,ResveratrolRich Regular Strength Resveratrol Concentrate,Natural Factors,68958045313,60 Vegetarian Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2012-06-25,Off Market,Suggested Usage: 1 capsule 1-2 times per day or as directed by a health professional.
