URL,DSLD_ID,Product_Name,Brand_Name,Bar_Code,Net_Contents,Serving_Size,Product_Type,Supplement_Form,Date Entered into DSLD,Market Status,Suggested_Use
https://dsld.od.nih.gov/label/183575,183575,Fennel,Herb Pharm,90700001506,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183576,183576,Gentian,Herb Pharm,90700001568,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 or 3 times per day. Best taken 15 to 20 minutes before meals.
https://dsld.od.nih.gov/label/183577,183577,Ginkgo,Herb Pharm,90700000615,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183580,183580,Golden Echinacea,Herb Pharm,90900000484,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183584,183584,Goldenrod,Herb Pharm,90700000660,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183587,183587,L-Tyrosine Caps 500 mg,Country Life,15794014553,50 Vegetarian Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2019-02-25,Off Market,Directions: Adults take one (1) capsule daily; or as directed by your health care provider. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183589,183589,Goldenrod,Herb Pharm,90700001629,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183590,183590,Goldenseal,Herb Pharm,90700000677,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183593,183593,Good Mood,Herb Pharm,90800000799,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183594,183594,Melatonin 3 mg,Country Life,15794016885,30 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2019-02-25,On Market,Directions: Adults take one (1) tablet one half hour before bedtime. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183597,183597,Guggul,Herb Pharm,90700004408,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183599,183599,Guggul,Herb Pharm,90700004415,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183601,183601,Herbal Respiratory Relief,Herb Pharm,90900000453,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183605,183605,Herbal Respiratory Relief,Herb Pharm,90700002831,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183608,183608,Horehound,Herb Pharm,90700000721,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183611,183611,Horehound,Herb Pharm,90700001674,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183612,183612,Hyssop,Herb Pharm,90700000769,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183616,183616,Hyssop,Herb Pharm,90700001711,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183617,183617,Kava,Herb Pharm,90700003029,60 Vegetarian Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2018-11-21,Off Market,Suggested useTake 1 or 2 capsules; 1 or 2 times per day with liquid. Best taken between meals.
https://dsld.od.nih.gov/label/183620,183620,W 100% Whey Isolate Protein Natural Flavor,Biochem,15794018407,12.3 oz.; 350 Gram(s),23.3 Gram(s) [(1 scoop) (0.82 oz.)],Amino acid/Protein [A1305],Powder [E0162],2019-02-25,Off Market,Directions:Adults; mix one (1) scoop (23.3 g) (0.82 oz) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183627,183627,W 100% Whey Isolate Protein Natural Flavor,Biochem,15794018414,24.6 oz.; 699 Gram(s),23.3 Gram(s) [(1 scoop) (0.82 oz.)],Amino acid/Protein [A1305],Powder [E0162],2018-11-21,Off Market,Directions:Adults; mix one (1) scoop (23.3 g) (0.82 oz) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183641,183641,Lemon Balm,Herb Pharm,90700000844,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183642,183642,Lemon Balm,Herb Pharm,90700031176,2 fl. Oz.; 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-01-07,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183644,183644,Lemon Balm,Herb Pharm,90700001803,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183645,183645,Licorice,Herb Pharm,90700000851,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183646,183646,Maca,Herb Pharm,90700003463,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 or 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183648,183648,Milk Thistle,Herb Pharm,90700001896,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183664,183664,L-Lysine Advanced 1500 mg,Country Life,15794013150,180 Vegan Capsule(s),3 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2019-02-25,Off Market,Directions: Adults take three (3) capsules daily with or without food; or as directed by your health care provider. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183666,183666,P 100% Plant Protein Vanilla Flavor,Biochem,15794017851,12.4 Oz(s); 352 Gram(s),32 Gram(s) [(1 scoop)(1.1 oz.)],Amino acid/Protein [A1305],Powder [E0162],2019-02-25,Off Market,Directions: Adults; mix one (1) scoop (32 g) (1.1 oz.) with 1 cup (8 fl. oz.) (237 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183667,183667,CP Collagen Peptides Enhancer,Biochem,15794022008,0.91 oz.; 25.8 Gram(s),1.72 Gram(s) [1 scoop],Botanical with Nutrients [A1317],Powder [E0162],2018-11-21,On Market,Add this powder to your favorite Biochem protein or beverage. Directions: Adults; mix one (1) scoop (1.72 g) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite Biochem protein. As a reminder; discus the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183670,183670,Muscle Calmer,Herb Pharm,90900000286,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183674,183674,Neutralizing Cordial,Herb Pharm,90800000775,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183675,183675,P+ 100% Plant Protein Lean Vanilla Flavor,Biochem,15794017875,11.38 Oz(s); 322.8 Gram(s),32.2 Gram(s) [(1 scoop)(1.13 oz.)],Botanical with Nutrients [A1317],Powder [E0162],2018-11-21,On Market,Directions: Adults; mix one (1) scoop (32.2 g) (1.13 oz.) with 1 cup (8 fl. oz.) (237 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved. Do not exceed recommended dose. Pregnant or nursing women; do not exceed one serving daily. As a reminder; discuss the supplements and medications that you take with your health care providers. Use with a diet and daily exercise program.
https://dsld.od.nih.gov/label/183677,183677,Neutralizing Cordial,Herb Pharm,90700002763,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183680,183680,Olive,Herb Pharm,90700001056,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183681,183681,Oregon Grape,Herb Pharm,90700001971,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183683,183683,Passionflower,Herb Pharm,90700002008,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183685,183685,Pleurisy Root,Herb Pharm,90800000102,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183688,183688,Pleurisy Root,Herb Pharm,90700002077,4 fl. Oz.; 102 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183691,183691,G Glutamine Pure 5 g,Biochem,15794022107,17.6 oz.; 1.1 lbs; 500 Gram(s),5 Gram(s) [1 level scoop],Amino acid/Protein [A1305],Powder [E0162],2018-11-21,Off Market,Take alone or enjoy with one of Biochem Proteins. Directions: Adults; mix one (1) level teaspoon (5 g) with 3/4- 1 cup (6-8 fl. oz.)(178-236 mL) of cold water or your favorite beverage one (1) to three (3) times daily after your workout. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183695,183695,Propolis,Herb Pharm,90700002091,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 or 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183697,183697,Sage,Herb Pharm,90800000188,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183701,183701,Sage,Herb Pharm,90700002213,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183703,183703,Sarsaparilla,Herb Pharm,90700002220,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183705,183705,Shatavari,Herb Pharm,90700003982,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183706,183706,Magnesium Glycinate 400 mg Tangy Berry Flavor,Country Life,15794026822,32 fl. Oz.; 1 Quart(s); 944 mL,1 fl. Oz. [29.5 mL],Mineral [A1299],Liquid [E0165],2019-02-25,On Market,Directions: Adults take one cap (1 fl. oz.)(29.5 mL) daily or as directed by a health care professional. Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care providers. Shake well before use. Take only as directed.
https://dsld.od.nih.gov/label/183707,183707,St. John's Wort,Herb Pharm,90800000850,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2019-02-25,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183710,183710,Super Echinacea,Herb Pharm,90800000331,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingDilute drops in 2 oz. of water or juice. For standard use; take 1 full squeeze of the dropper bulb (0.7 ml); 2 to 5 times per day. For acute use; squeeze bulb 2-3 times to fill dropper and take up to 2 droppers full (2.5 ml) 5 times per day for 2 days; and then revert to standard dose. Best taken between meals.
https://dsld.od.nih.gov/label/183713,183713,Super Echinacea,Herb Pharm,90700014308,2 fl. Oz.; 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingDilute drops in 2 oz. of water or juice. For standard use; take 1 full squeeze of the dropper bulb (0.7 ml); 2 to 5 times per day. For acute use; squeeze bulb 2-3 times to fill dropper and take up to 2 droppers full (2.5 ml) 5 times per day for 2 days; and then revert to standard dose. Best taken between meals.
https://dsld.od.nih.gov/label/183717,183717,Super Echinacea,Herb Pharm,90800000812,4 fl. Oz.; 120 mL,2.5 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingDilute drops in 2 oz. of water or juice. For standard use; take 1 full squeeze of the dropper bulb (0.7 ml); 2 to 5 times per day. For acute use; squeeze bulb 2-3 times to fill dropper and take up to 2 droppers full (2.5 ml) 5 times per day for 2 days; and then revert to standard dose. Best taken between meals.
https://dsld.od.nih.gov/label/183720,183720,Umckaloabo,Herb Pharm,90700004453,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183721,183721,Valerian,Herb Pharm,90800000393,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; up to 4 times per day for general relaxation. May be taken 1 hour before bed and again at bedtime. Best taken between meals.
https://dsld.od.nih.gov/label/183728,183728,Yellow Dock,Herb Pharm,90800000515,1 fl. Oz.; 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183729,183729,W+ 100% Whey Isolate Protein Infla-Support,Biochem,15794020332,10.6 Oz(s); 301 Gram(s),25.1 Gram(s) [(1 scoop)(0.89 oz.)],Other Combinations [A1325],Powder [E0162],2018-11-21,On Market,Directions: Adults; mix one (1) scoop (25.1 g) (0.89 oz.) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved.As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183730,183730,Yellow Dock,Herb Pharm,90700002534,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2018-11-21,On Market,Suggested useShake Well Before UsingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/183731,183731,Yucca,Herb Pharm,90800000546,1 fl. Oz.; 30 mL,0.57 mL,Botanical [A1306],Liquid [E0165],2018-11-21,Off Market,Suggested useShake Well Before UsingAdd 0.57 ml (25 drops) to 8 oz. of water or juice; 2 to 4 times per day. Thoroughly mix. Best taken between meals.
https://dsld.od.nih.gov/label/183740,183740,W+ 100% Whey Isolate Protein Joint Natural Flavor,Biochem,15794020370,9.67 Oz(s); 274 Gram(s),22.8 Gram(s) [(1 scoop)(0.80 oz.)],Other Combinations [A1325],Powder [E0162],2018-11-21,On Market,Directions: Adults; mix one (1) scoop (22.8 g) (0.80 oz.) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved.As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183748,183748,W+ 100% Whey Isolate Protein Energy,Biochem,15794020516,10.4 Oz(s); 294 Gram(s),24.5 Gram(s) [(1 scoop)(0.86 oz.)],Other Combinations [A1325],Powder [E0162],2018-11-21,On Market,Directions: Adults; mix one (1) scoop (24.5 g) (0.86 oz.) with 3/4 cup (6 fl. oz.) (178 mL) of cold water or your favorite beverage to supplement your diet with protein. Stir briskly until dissolved. Do not exceed recommended dose. Pregnant or nursing women; do not exceed one serving daily.As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183761,183761,W 100% Whey Isolate Protein Sugar-Free,Biochem,15794020868,10.5 Oz(s); 298.8 Gram(s),24.9 Gram(s) [(1 scoop)(0.87 oz.)],Botanical with Nutrients [A1317],Powder [E0162],2018-11-21,Off Market,Directions: Adults; using scoop provided; add one (1) scoop (24.9g) (0.87 oz.) to 3/4 cup (6 fl. oz.) (178 mL) or more of either cold water or your favorite cold beverage to supplement your diet with protein. Stir briskly until dissolved. For a creamier texture; use a blender and add ice. You may also try adding your favorite fruit. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183772,183772,Magnesium Citrate + L-Theanine 400 mg Lavender Vanilla Flavor,Country Life,15794026891,32 fl. Oz.; 1 Quart(s); 944 mL,1 fl. Oz. [29.5 mL],Other Combinations [A1325],Liquid [E0165],2018-11-21,Off Market,Directions: Adults take one cap (1 fl. oz.)(29.5 mL) daily or as directed by a health care professional. Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care providers. Shake well before use. Take only as directed.
https://dsld.od.nih.gov/label/183787,183787,Bone Solid,Country Life,15794050339,180 Capsule(s),6 Capsule(s),Other Combinations [A1325],Capsule [E0159],2018-11-21,On Market,Directions: Adults take three (3) capsules twice daily with food (for a total of 6 per day). Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183799,183799,Bone Solid,Country Life,15794050445,240 Capsule(s),6 Capsule(s),Other Combinations [A1325],Capsule [E0159],2018-11-21,On Market,Directions: Adults take three (3) capsules twice daily with food (for a total of 6 per day). Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183817,183817,Core Daily 1 for Men,Country Life,15794081906,60 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2018-11-21,Off Market,Once daily Directions: Adult males take one (1) tablet daily with food. Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care/lab providers.
https://dsld.od.nih.gov/label/183821,183821,P9 Probiotic 9 Enhancer with Prebiotic,Biochem,15794022015,1.26 oz.; 36 Gram(s),2.4 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2018-11-21,On Market,Add this flavorless powder to your favorite Biochem protein beverage. Directions: Adults; mix one (1) scoop (2.4 g) with 3/4 cup (6 fl. oz.) (178 mL) of cold water of your favorite Biochem protein. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183824,183824,MC Mineral Complex Enhancer,Biochem,15794022022,1.04 oz.; 29.5 Gram(s),1.96 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2018-11-21,On Market,Add this powder to your favorite Biochem protein or beverage. Directions: Adults; mix one (1) scoop (1.96g) with 3/4 cup (6fl.oz.) (178 mL) of cold water or your favorite Biochem protein. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183835,183835,BC B-Complex Enhancer,Biochem,15794022039,1.22 oz.; 34.5 Gram(s),2.3 Gram(s) [1 scoop],Botanical with Nutrients [A1317],Powder [E0162],2019-01-07,On Market,Add this flavorless powder to your favorite Biochem protein or beverage. Directions: Adults; mix one (1) scoop (2.3g) with 3/4 cup (6 fl.oz.) (178mL) or cold water or your favorite Biochem protein. As a reminder; discuss the supplements and medications that you take with your health care providers.
https://dsld.od.nih.gov/label/183842,183842,IronSense,Natural Factors WS WomenSense,68958049885,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Multi-Vitamin and Mineral (MVM) [A1315],Capsule [E0159],2018-11-21,On Market,Suggested usage: 1 capsule 1-2 times per day or as directed by a health professional.
https://dsld.od.nih.gov/label/183851,183851,CLA Conjugated Linoleic Acid 1000 mg,Biochem,15794022138,90 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2019-01-07,On Market,Biochem CLA can be used everyday - Tonalin CLA has been clinically studied to show that it plays a vital role in supporting the reduction of body fat and supporting lean body mass. Directions: Adults; take one (1) softgel three (3) times daily with food. Use with a low-fat; reduced calorie diet and daily exercise program. As a reminder; discuss your diet and exercise plan and the supplements and medications that you take with your healthcare providers.
https://dsld.od.nih.gov/label/183853,183853,Core Daily 1 for Women,Country Life,15794081920,60 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2018-11-21,Off Market,Once daily Directions: Adult females take one (1) tablet daily with food. Do not exceed recommended dose. As a reminder; discuss the supplements and medications that you take with your health care/lab providers.
https://dsld.od.nih.gov/label/183857,183857,CLA Conjugated Linoleic Acid 1000 mg,Biochem,15794022145,180 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2019-01-07,On Market,Biochem CLA can be used everyday - Tonalin CLA has been clinically studied to show that it plays a vital role in supporting the reduction of body fat and supporting lean body mass. Directions: Adults; take one (1) softgel three (3) times daily with food. Use with a low-fat; reduced calorie diet and daily exercise program. As a reminder; discuss your diet and exercise plan and the supplements and medications that you take with your healthcare providers.
https://dsld.od.nih.gov/label/183858,183858,B Beet Energizer Watermelon Flavor,Biochem,15794022169,3.5 oz.; 99.6 Gram(s),3.3 Gram(s) [1 scoop],Botanical with Nutrients [A1317],Powder [E0162],2019-01-07,On Market,Directions: Adults; mix one (1) scoop (3.3 g) with one (1) cup (8 fl. oz) (237 mL) of cold water or your favorite beverage once daily before your workout. Mix vigorously or shake well before consuming. Do not exceed recommended dose.
https://dsld.od.nih.gov/label/183866,183866,Maximum Vibrance Chocolate Chunk,Vibrant Health,74306801289,716.55 Gram(s); 25.28 Oz(s),47.77 Gram(s) [2 scoops],Other Combinations [A1325],Powder [E0162],2019-01-07,Off Market,Directions As a dietary supplement; once each day mix two (2) scoops of Maximum Vibrance as a complete meal shake or mix one (1) scoop as a light meal into 8 to 16 ounces of water or your favorite beverage. Stir briskly or shake briefly in a closed container until mixed.
https://dsld.od.nih.gov/label/183870,183870,Metabolic Vibrance Orange Mango,Vibrant Health,74306800312,180.13 Gram(s); 6.35 Oz(s),4 Gram(s) [1-3 scoops],Other Combinations [A1325],Powder [E0162],2019-01-07,On Market,Directions As a dietary supplement take one scoop (enclosed) 1;2 or 3 times a day depending on individual needs; or as directed by a healthcare professional. Mix Metabolic Vibrance into six (6) or more ounces of cool blueberry leaf tea; water or diluted juice of your choice; and drink. This product can be taken at any time of the day; either with or between meals.
